ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y,ClassName
a311d64eb790c1fa,xclick,/m/033cnk,1,0.065833,0.970833,0.0,0.59625,1,1,0,0,0,0.065833,0.62,0.970833,0.668333,0.0825,0.0,0.08875,0.59625,Egg
a3130e5de5cf7794,xclick,/m/01j51,1,0.0,0.572308,0.139423,0.999038,0,1,0,0,0,0.132308,0.0,0.572308,0.276154,0.139423,0.474038,0.565385,0.999038,Balloon
a3130e5de5cf7794,xclick,/m/01j51,1,0.436923,0.74,0.271154,0.999038,1,1,0,0,0,0.506154,0.436923,0.74,0.543077,0.271154,0.996154,0.699038,0.999038,Balloon
a3130e5de5cf7794,xclick,/m/01j51,1,0.925385,0.936154,0.621154,0.641346,0,0,0,0,0,0.930769,0.929231,0.925385,0.936154,0.621154,0.641346,0.629808,0.634615,Balloon
a3217ddad1a57b13,xclick,/m/033cnk,1,0.175,0.73125,0.469262,0.831967,1,0,0,0,0,0.175,0.73125,0.453125,0.43125,0.70082,0.629098,0.469262,0.831967,Egg
a3217ddad1a57b13,xclick,/m/033cnk,1,0.290625,0.7625,0.25,0.467213,1,0,0,0,0,0.290625,0.428125,0.7625,0.725,0.381148,0.25,0.422131,0.467213,Egg
a3217ddad1a57b13,xclick,/m/033cnk,1,0.30625,0.409375,0.104508,0.188525,0,0,0,1,0,0.30625,0.409375,0.3625,0.3625,0.145492,0.153689,0.104508,0.188525,Egg
a3285e3472ee036e,activemil,/m/09b5t,1,0.5125,0.6125,0.421348,0.679775,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
a3285e3472ee036e,xclick,/m/09b5t,1,0.70125,0.835,0.38764,0.646067,1,0,0,0,0,0.825,0.70125,0.835,0.7675,0.38764,0.460674,0.485019,0.646067,Chicken
a3285e3472ee036e,xclick,/m/09b5t,1,0.78625,0.91,0.361423,0.576779,1,0,0,0,0,0.82,0.78625,0.90625,0.91,0.361423,0.419476,0.389513,0.576779,Chicken
a33055bf6d90c63a,xclick,/m/01j51,1,0.031,0.553,0.0,0.347826,1,1,1,0,0,0.25,0.031,0.553,0.369,0.0,0.097451,0.049475,0.347826,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.0,0.095312,0.053125,0.1875,1,1,0,1,0,0.0375,0.042188,0.0,0.095312,0.053125,0.1875,0.096875,0.089063,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.059375,0.173438,0.107813,0.248437,0,0,0,1,0,0.120313,0.11875,0.059375,0.173438,0.107813,0.248437,0.176563,0.164062,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.15625,0.278125,0.0,0.1375,0,1,0,1,0,0.2125,0.21875,0.15625,0.278125,0.0,0.1375,0.05625,0.05,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.646875,0.757812,0.032812,0.164062,1,0,0,1,0,0.701562,0.704688,0.646875,0.757812,0.032812,0.164062,0.09375,0.075,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.728125,0.8375,0.089062,0.215625,0,0,0,1,0,0.779687,0.779687,0.728125,0.8375,0.089062,0.215625,0.157812,0.139063,Balloon
a3329109657714cf,xclick,/m/01j51,1,0.8125,0.945312,0.0,0.121875,0,1,0,1,0,0.86875,0.878125,0.8125,0.945312,0.0,0.121875,0.04375,0.032813,Balloon
a336ba5576f49d87,xclick,/m/01j51,1,0.40292,0.544526,0.028103,0.228337,1,1,0,0,0,0.471533,0.473723,0.40292,0.544526,0.028103,0.228337,0.094848,0.15808,Balloon
a336ba5576f49d87,xclick,/m/01j51,1,0.460584,0.59562,0.19555,0.420375,1,0,0,0,0,0.522628,0.551095,0.460584,0.59562,0.19555,0.420375,0.29274,0.325527,Balloon
a336ba5576f49d87,xclick,/m/01j51,1,0.545985,0.670803,0.063232,0.297424,1,0,0,0,0,0.608759,0.59854,0.545985,0.670803,0.063232,0.297424,0.201405,0.168618,Balloon
a347072bbb41beeb,xclick,/m/01j51,1,0.160118,0.332024,0.21125,0.29,0,0,0,0,0,0.262279,0.270138,0.160118,0.332024,0.21125,0.29,0.264375,0.250625,Balloon
a347072bbb41beeb,xclick,/m/01j51,1,0.748527,0.999018,0.046875,0.284375,0,1,0,0,0,0.946955,0.871316,0.748527,0.999018,0.046875,0.284375,0.15125,0.144375,Balloon
a360340b93a2d671,xclick,/m/09b5t,1,0.4275,0.55625,0.615385,0.787992,1,0,0,0,0,0.495625,0.465625,0.4275,0.55625,0.615385,0.787992,0.695122,0.708255,Chicken
a36e8f0a0350f0cb,xclick,/m/01j51,1,0.317187,0.377344,0.0,0.13125,1,1,0,0,0,0.361719,0.317187,0.340625,0.377344,0.0,0.035417,0.13125,0.0,Balloon
a36e8f0a0350f0cb,xclick,/m/01j51,1,0.339063,0.514844,0.0,0.305208,0,1,0,0,0,0.405469,0.339063,0.45,0.514844,0.0,0.11875,0.305208,0.094792,Balloon
a36e8f0a0350f0cb,xclick,/m/01j51,1,0.478906,0.54375,0.144792,0.3,1,0,0,0,0,0.508594,0.478906,0.507031,0.54375,0.144792,0.253125,0.3,0.258333,Balloon
a36e8f0a0350f0cb,xclick,/m/01j51,1,0.483594,0.546094,0.0,0.06875,1,1,0,0,0,0.5125,0.483594,0.514062,0.546094,0.0,0.0,0.06875,0.0,Balloon
a36e8f0a0350f0cb,xclick,/m/01j51,1,0.507031,0.682031,0.0,0.275,0,1,0,0,0,0.588281,0.507031,0.538281,0.682031,0.0,0.1125,0.275,0.082292,Balloon
a3720ffb4fa9aaf6,xclick,/m/01j51,1,0.0,0.723577,0.0,0.999062,0,1,0,0,0,0.28768,0.723577,0.28768,0.0,0.0,0.472795,0.999062,0.613508,Balloon
a3748985eb5cd4b5,xclick,/m/01j51,1,0.066604,0.999062,0.1,0.635,1,1,1,0,0,0.605066,0.999062,0.066604,0.076923,0.1,0.349375,0.619375,0.635,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.025,0.115,0.253211,0.411009,0,0,0,0,0,0.065,0.025,0.07125,0.115,0.253211,0.309174,0.411009,0.319266,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.088125,0.12375,0.715596,0.808257,1,0,0,0,0,0.104375,0.088125,0.093125,0.12375,0.715596,0.788991,0.808257,0.742202,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.298125,0.33,0.566972,0.615596,0,0,0,0,0,0.3175,0.298125,0.311875,0.33,0.566972,0.584404,0.615596,0.582569,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.47875,0.565625,0.482569,0.636697,0,0,0,0,0,0.52875,0.47875,0.525,0.565625,0.482569,0.522018,0.636697,0.531193,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.603125,0.72375,0.391743,0.606422,0,0,0,0,0,0.66625,0.603125,0.66625,0.72375,0.391743,0.459633,0.606422,0.452294,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.801875,0.8775,0.554128,0.694495,0,0,0,0,0,0.844375,0.801875,0.844375,0.8775,0.554128,0.597248,0.694495,0.597248,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.83625,0.88,0.849541,0.917431,0,0,0,0,0,0.856875,0.83625,0.855625,0.88,0.849541,0.874312,0.917431,0.868807,Balloon
a37ce739c1434d4f,xclick,/m/01j51,1,0.935,0.9825,0.522018,0.608257,0,0,0,0,0,0.960625,0.935,0.961875,0.9825,0.522018,0.552294,0.608257,0.545872,Balloon
a382b9cf51c301c8,xclick,/m/033cnk,1,0.1425,0.56375,0.02439,0.747655,0,0,0,0,0,0.1425,0.56375,0.490625,0.35,0.447467,0.062852,0.02439,0.747655,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.185,0.410625,0.506069,0.79085,0,0,0,0,0,0.22375,0.185,0.410625,0.331875,0.506069,0.571429,0.704015,0.79085,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.205,0.399375,0.114846,0.380952,1,0,0,0,0,0.205,0.399375,0.346875,0.290625,0.308123,0.206349,0.114846,0.380952,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.296875,0.746875,0.19888,0.67507,0,0,0,0,0,0.296875,0.746875,0.453125,0.553125,0.430439,0.478058,0.19888,0.67507,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.401875,0.61625,0.656396,0.979458,0,0,0,0,0,0.401875,0.61625,0.47875,0.536875,0.76564,0.948646,0.656396,0.979458,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.434375,0.656875,0.051354,0.235294,1,0,0,0,0,0.434375,0.656875,0.62375,0.515,0.151261,0.171802,0.235294,0.051354,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.589375,0.805625,0.585434,0.872082,0,0,0,0,0,0.589375,0.805625,0.741875,0.66375,0.767507,0.654528,0.585434,0.872082,Egg
a3a14bfa5b3513d7,xclick,/m/033cnk,1,0.648125,0.848125,0.154995,0.432306,1,0,0,0,0,0.648125,0.848125,0.756875,0.691875,0.250233,0.302521,0.432306,0.154995,Egg
a3abf05dd60d2149,xclick,/m/09b5t,1,0.104375,0.343125,0.4225,0.7375,1,0,0,0,0,0.253125,0.104375,0.343125,0.253125,0.4225,0.453333,0.530833,0.7375,Chicken
a3abf05dd60d2149,xclick,/m/09b5t,1,0.125,0.435,0.275,0.629167,1,0,0,0,0,0.16,0.125,0.435,0.294375,0.275,0.336667,0.405833,0.629167,Chicken
a3abf05dd60d2149,xclick,/m/09b5t,1,0.373125,0.6275,0.220833,0.551667,1,0,0,0,0,0.59,0.373125,0.6275,0.44,0.220833,0.33,0.269167,0.551667,Chicken
a3abf05dd60d2149,xclick,/m/09b5t,1,0.39625,0.731875,0.410833,0.7825,1,0,0,0,0,0.463125,0.39625,0.731875,0.51875,0.410833,0.465833,0.465833,0.7825,Chicken
a3abf05dd60d2149,xclick,/m/09b5t,1,0.5125,0.745,0.128333,0.441667,1,0,0,0,0,0.71,0.5125,0.745,0.603125,0.128333,0.278333,0.171667,0.441667,Chicken
a3abf05dd60d2149,xclick,/m/09b5t,1,0.625,0.915625,0.4125,0.701667,1,0,0,0,0,0.734375,0.625,0.915625,0.731875,0.4125,0.441667,0.6675,0.701667,Chicken
a3aee962ecb7a6b7,xclick,/m/09b5t,1,0.254,0.518,0.362667,0.68,0,0,0,0,0,0.482,0.518,0.254,0.376,0.362667,0.625333,0.510667,0.68,Chicken
a3c0c5fcc7a30090,activemil,/m/09b5t,1,0.106875,0.581875,0.139749,0.881172,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
a3c5df34568918dc,xclick,/m/01j51,1,0.102941,0.972222,0.053922,0.98366,1,1,1,1,0,0.629085,0.972222,0.51634,0.102941,0.053922,0.385621,0.98366,0.727124,Balloon
a3c6436665b586f8,xclick,/m/09b5t,1,0.085938,0.958008,0.074219,0.929688,1,0,0,0,0,0.189453,0.085938,0.958008,0.476562,0.074219,0.15918,0.332031,0.929688,Chicken
a3d1e978855b679e,activemil,/m/09b5t,1,0.221875,0.570625,0.283917,0.85894,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
a3d364261870a71f,xclick,/m/01j51,1,0.0,0.17875,0.321429,0.848684,0,1,0,0,0,0.060625,0.0,0.0375,0.17875,0.321429,0.43703,0.848684,0.556391,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.213125,0.39,0.50188,0.804511,1,0,0,0,0,0.33,0.213125,0.3425,0.39,0.50188,0.654135,0.804511,0.611842,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.215625,0.319375,0.738722,0.857143,1,0,0,0,0,0.253125,0.215625,0.265625,0.319375,0.738722,0.808271,0.857143,0.81391,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.366875,0.618125,0.281015,0.820489,1,0,0,0,0,0.460625,0.366875,0.48375,0.618125,0.281015,0.486842,0.820489,0.577068,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.43375,0.999375,0.0,0.795113,0,1,0,0,0,0.671875,0.43375,0.773125,0.999375,0.0,0.092105,0.795113,0.268797,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.48625,0.609375,0.743421,0.854323,1,0,0,0,0,0.561875,0.48625,0.525625,0.609375,0.743421,0.822368,0.854323,0.808271,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.709375,0.999375,0.633459,0.887218,1,1,0,0,0,0.881875,0.709375,0.881875,0.999375,0.633459,0.833647,0.887218,0.789474,Balloon
a3d364261870a71f,xclick,/m/01j51,1,0.861875,0.99875,0.479323,0.729323,1,1,0,0,0,0.9975,0.99875,0.99625,0.861875,0.479323,0.510338,0.729323,0.62312,Balloon
a3f3415c934ceaab,xclick,/m/01j51,1,0.0,0.9925,0.0,0.99889,1,1,0,0,0,0.1375,0.0,0.9925,0.764375,0.0,0.220866,0.477248,0.99889,Balloon
a4003110ab3c5578,xclick,/m/01j51,1,0.218962,0.8307,0.215621,0.794393,0,0,0,0,0,0.514673,0.495109,0.218962,0.8307,0.215621,0.794393,0.434579,0.422563,Balloon
a425ef3f1d08296e,xclick,/m/01j51,1,0.58375,0.87125,0.011246,0.316609,1,0,0,0,0,0.706875,0.709375,0.58375,0.87125,0.011246,0.316609,0.1609,0.238754,Balloon
a425ef3f1d08296e,xclick,/m/01j51,1,0.71625,0.744375,0.0,0.025952,1,1,0,0,0,0.735,0.740625,0.71625,0.744375,0.0,0.025952,0.000865,0.002595,Balloon
a425ef3f1d08296e,xclick,/m/01j51,1,0.739375,0.999375,0.0,0.230104,0,1,0,0,0,0.87125,0.88125,0.739375,0.999375,0.0,0.230104,0.031142,0.125433,Balloon
a425ef3f1d08296e,xclick,/m/01j51,1,0.78125,0.93875,0.215398,0.32526,1,0,0,0,0,0.93875,0.848125,0.78125,0.9275,0.215398,0.32526,0.299308,0.250865,Balloon
a42bcb7a88b940ae,xclick,/m/01j51,1,0.288125,0.37625,0.719,0.86,0,0,0,0,0,0.331875,0.315,0.288125,0.37625,0.719,0.86,0.829,0.778,Balloon
a42bcb7a88b940ae,xclick,/m/01j51,1,0.811875,0.860625,0.624,0.7,0,0,0,0,0,0.8325,0.83625,0.811875,0.860625,0.624,0.7,0.675,0.661,Balloon
a42bcb7a88b940ae,xclick,/m/01j51,1,0.916875,0.968125,0.335,0.391,1,0,0,0,0,0.92,0.916875,0.968125,0.945625,0.335,0.341,0.378,0.391,Balloon
a42bcb7a88b940ae,xclick,/m/01j51,1,0.92375,0.975,0.399,0.475,1,0,0,0,0,0.950625,0.953125,0.92375,0.975,0.399,0.475,0.436,0.46,Balloon
a432512350f95394,xclick,/m/09b5t,1,0.310819,0.51157,0.677298,0.999062,0,1,0,0,0,0.341463,0.310819,0.385241,0.51157,0.677298,0.861163,0.999062,0.767355,Chicken
a432512350f95394,xclick,/m/09b5t,1,0.418386,0.573483,0.177298,0.465291,0,0,0,0,0,0.427142,0.418386,0.478424,0.573483,0.177298,0.201689,0.465291,0.261726,Chicken
a432512350f95394,xclick,/m/09b5t,1,0.489056,0.633521,0.109756,0.399625,1,0,0,0,0,0.520951,0.489056,0.557849,0.633521,0.109756,0.25985,0.399625,0.221388,Chicken
a432512350f95394,xclick,/m/09b5t,1,0.572233,0.707942,0.410882,0.857411,0,0,0,0,0,0.587867,0.644153,0.572233,0.707942,0.410882,0.857411,0.640713,0.664165,Chicken
a432512350f95394,xclick,/m/09b5t,1,0.901188,0.999375,0.69606,0.999062,0,1,0,0,0,0.918074,0.901188,0.999375,0.999375,0.69606,0.738274,0.999062,0.999062,Chicken
a43777ffeca70f61,xclick,/m/01j51,1,0.023125,0.0575,0.565,0.616667,0,0,0,0,0,0.038125,0.023125,0.040625,0.0575,0.565,0.583333,0.616667,0.583333,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.085,0.114375,0.265,0.306667,0,0,0,0,0,0.103125,0.085,0.09875,0.114375,0.265,0.279167,0.306667,0.280833,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.20625,0.231875,0.1875,0.230833,0,0,0,0,0,0.218125,0.20625,0.218125,0.231875,0.1875,0.2,0.230833,0.198333,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.35375,0.379375,0.279167,0.315,0,0,0,0,0,0.36875,0.35375,0.36375,0.379375,0.279167,0.285833,0.315,0.284167,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.386875,0.411875,0.685,0.721667,0,0,0,0,0,0.40375,0.386875,0.4,0.411875,0.685,0.699167,0.721667,0.699167,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.411875,0.495625,0.676667,0.794167,0,0,0,0,0,0.455625,0.411875,0.453125,0.495625,0.676667,0.725,0.794167,0.716667,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.47,0.489375,0.839167,0.8775,0,0,0,0,0,0.47875,0.47,0.48125,0.489375,0.839167,0.853333,0.8775,0.855,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.5475,0.573125,0.436667,0.4775,0,0,0,0,0,0.56375,0.5475,0.55875,0.573125,0.436667,0.45,0.4775,0.455,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.578125,0.604375,0.645,0.6775,0,0,0,0,0,0.5925,0.578125,0.5875,0.604375,0.645,0.651667,0.6775,0.654167,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.608125,0.66375,0.880833,0.946667,0,0,0,0,0,0.63375,0.608125,0.635,0.66375,0.880833,0.911667,0.946667,0.893333,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.635,0.66375,0.476667,0.5175,0,0,0,0,0,0.651875,0.635,0.650625,0.66375,0.476667,0.488333,0.5175,0.483333,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.715,0.734375,0.848333,0.879167,0,0,0,0,0,0.725625,0.715,0.723125,0.734375,0.848333,0.8575,0.879167,0.8625,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.71875,0.74625,0.385,0.4275,0,0,0,0,0,0.735625,0.71875,0.730625,0.74625,0.385,0.396667,0.4275,0.401667,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.74375,0.760625,0.7625,0.79,0,0,0,0,0,0.75125,0.74375,0.75125,0.760625,0.7625,0.7725,0.79,0.770833,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.810625,0.83375,0.885833,0.916667,0,0,0,0,0,0.8225,0.810625,0.8225,0.83375,0.885833,0.8925,0.916667,0.8925,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.82125,0.849375,0.478333,0.514167,0,0,0,0,0,0.835,0.82125,0.838125,0.849375,0.478333,0.49,0.514167,0.49,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.8275,0.845625,0.786667,0.8175,0,0,0,0,0,0.840625,0.8275,0.836875,0.845625,0.786667,0.798333,0.8175,0.801667,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.89625,0.919375,0.710833,0.745,0,0,0,0,0,0.91,0.89625,0.9075,0.919375,0.710833,0.7225,0.745,0.724167,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.916875,0.9375,0.906667,0.944167,0,0,0,0,0,0.925625,0.916875,0.923125,0.9375,0.906667,0.916667,0.944167,0.920833,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.9425,0.969375,0.961667,0.999167,0,1,0,0,0,0.958125,0.9425,0.954375,0.969375,0.961667,0.984167,0.999167,0.984167,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.960625,0.97875,0.270833,0.303333,0,0,0,0,0,0.975,0.960625,0.970625,0.97875,0.270833,0.2825,0.303333,0.280833,Balloon
a43777ffeca70f61,xclick,/m/01j51,1,0.99,0.999375,0.855,0.8825,0,1,0,0,0,0.998125,0.99,0.998125,0.999375,0.855,0.863333,0.8825,0.879167,Balloon
a442f7180f972422,xclick,/m/01j51,1,0.0,0.999062,0.181875,0.88375,1,1,1,0,0,0.439962,0.0,0.999062,0.006567,0.181875,0.835625,0.611875,0.88375,Balloon
a445919df0be16cf,xclick,/m/01j51,1,0.454375,0.646875,0.115942,0.479376,1,0,1,0,0,0.575,0.454375,0.646875,0.57625,0.115942,0.305463,0.309922,0.479376,Balloon
a46b36e66f574d23,xclick,/m/01j51,1,0.070833,0.383333,0.173125,0.448125,1,0,0,0,0,0.219167,0.2825,0.383333,0.070833,0.173125,0.448125,0.245,0.251875,Balloon
a4722716cf640fba,xclick,/m/01j51,1,0.29125,0.38875,0.0,0.172154,1,1,0,0,0,0.34,0.33125,0.29125,0.38875,0.0,0.172154,0.056444,0.083725,Balloon
a4722716cf640fba,xclick,/m/01j51,1,0.88875,0.999375,0.194732,0.464722,1,1,0,0,0,0.983125,0.95875,0.88875,0.999375,0.194732,0.464722,0.312324,0.347131,Balloon
a47b28710bcf5a9b,xclick,/m/09b5t,1,0.0,0.566667,0.35625,0.996875,1,1,0,0,0,0.220833,0.0,0.566667,0.075,0.35625,0.5875,0.7125,0.996875,Chicken
a47b28710bcf5a9b,xclick,/m/09b5t,1,0.158333,0.833333,0.046875,0.778125,1,0,0,0,0,0.679167,0.608333,0.833333,0.158333,0.046875,0.778125,0.3625,0.303125,Chicken
a47f8eb09e9be2ea,xclick,/m/033cnk,1,0.0,0.999375,0.05875,0.999375,1,1,1,0,0,0.0,0.999375,0.53375,0.284375,0.6,0.54375,0.999375,0.05875,Egg
a48972ebceed45e5,xclick,/m/01j51,1,0.098438,0.995313,0.189918,0.968347,1,0,1,0,0,0.338281,0.098438,0.995313,0.642188,0.189918,0.582649,0.754982,0.968347,Balloon
a49cc01b4c11035e,xclick,/m/01j51,1,0.0,0.999062,0.0,0.46875,0,1,0,0,0,0.175422,0.0,0.999062,0.422139,0.0,0.20875,0.18125,0.46875,Balloon
a4b1f08a52565411,activemil,/m/01j51,1,0.2225,0.348333,0.044375,0.15375,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
a4b1f08a52565411,xclick,/m/01j51,1,0.225833,0.999167,0.0,0.41375,1,1,1,0,0,0.6925,0.999167,0.444167,0.225833,0.0,0.19,0.41375,0.079375,Balloon
a4b4b2bd7acf154e,activemil,/m/09b5t,1,0.234219,0.624585,0.305,0.7825,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
a4b4b2bd7acf154e,xclick,/m/09b5t,1,0.227575,0.42691,0.165,0.455,1,0,0,0,0,0.398671,0.227575,0.42691,0.227575,0.165,0.3925,0.26,0.455,Chicken
a4b4b2bd7acf154e,xclick,/m/09b5t,1,0.564784,0.734219,0.245,0.6675,1,0,0,0,0,0.722591,0.564784,0.734219,0.666113,0.245,0.47,0.32,0.6675,Chicken
a4b6204ec3540439,xclick,/m/033cnk,1,0.105625,0.999375,0.020833,0.999167,0,1,0,1,0,0.105625,0.999375,0.525625,0.680625,0.683333,0.408333,0.020833,0.999167,Egg
a4cbc09f894503c1,activemil,/m/09b5t,1,0.385833,0.531667,0.54125,0.700625,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Chicken
a4cbc09f894503c1,xclick,/m/09b5t,1,0.0,0.999167,0.138125,0.61875,1,1,1,0,0,0.428333,0.0,0.571667,0.999167,0.138125,0.283125,0.61875,0.321875,Chicken
a4cbc09f894503c1,xclick,/m/09b5t,1,0.08,0.3025,0.68625,0.87625,0,0,0,0,0,0.08,0.08,0.205,0.3025,0.68625,0.693125,0.87625,0.73625,Chicken
a4cbc09f894503c1,xclick,/m/09b5t,1,0.366667,0.4125,0.11,0.1425,0,0,0,0,0,0.370833,0.366667,0.394167,0.4125,0.11,0.123125,0.1425,0.13,Chicken
a4cbc09f894503c1,xclick,/m/09b5t,1,0.5775,0.873333,0.855625,0.999375,0,1,0,0,0,0.864167,0.5775,0.645833,0.873333,0.855625,0.99625,0.999375,0.87375,Chicken
a4cbc09f894503c1,xclick,/m/09b5t,1,0.8975,0.995,0.42875,0.545,0,0,0,0,0,0.8975,0.995,0.938333,0.938333,0.42875,0.439375,0.545,0.545,Chicken
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.0,0.23875,0.517932,0.876564,1,1,1,0,0,0.0,0.064375,0.23875,0.19875,0.626355,0.517932,0.802335,0.876564,Egg
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.254375,0.4825,0.530442,0.831526,1,0,1,0,0,0.254375,0.4825,0.346875,0.450625,0.664721,0.671393,0.530442,0.831526,Egg
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.485,0.7275,0.242702,0.818182,1,0,1,0,0,0.485,0.7275,0.52875,0.616875,0.609675,0.456214,0.818182,0.242702,Egg
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.531875,0.63375,0.042535,0.231026,1,0,1,0,0,0.55125,0.55,0.63375,0.531875,0.231026,0.042535,0.225188,0.077565,Egg
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.6375,0.893125,0.037531,0.249374,1,0,1,0,0,0.6375,0.893125,0.889375,0.67375,0.1201,0.237698,0.249374,0.037531,Egg
a4fa03fc0b282e45,xclick,/m/033cnk,1,0.740625,0.99875,0.297748,0.682235,1,1,1,0,0,0.99875,0.740625,0.82875,0.84,0.397832,0.396163,0.682235,0.297748,Egg
a50074671bc4f856,xclick,/m/01j51,1,0.166875,0.34375,0.0,0.15,0,1,0,0,0,0.253125,0.23625,0.166875,0.34375,0.0,0.15,0.0575,0.028333,Balloon
a505126451e77d38,xclick,/m/01j51,1,0.218333,0.3,0.3,0.4275,1,0,1,0,0,0.276667,0.253333,0.218333,0.3,0.3,0.4275,0.3575,0.3125,Balloon
a505126451e77d38,xclick,/m/01j51,1,0.335,0.491667,0.19125,0.4175,1,0,1,0,0,0.44,0.446667,0.335,0.491667,0.19125,0.4175,0.2725,0.2775,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.0,0.203125,0.138889,0.461111,1,1,0,0,0,0.001563,0.0,0.195312,0.203125,0.138889,0.216667,0.461111,0.444444,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.0,0.245312,0.0,0.327778,1,1,0,0,0,0.076563,0.0,0.142187,0.245312,0.0,0.030556,0.327778,0.008333,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.0,0.271875,0.369444,0.997222,1,1,0,0,0,0.089063,0.0,0.079687,0.271875,0.369444,0.602778,0.997222,0.766667,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.167187,0.478125,0.0,0.688889,1,1,0,0,0,0.360938,0.167187,0.326562,0.478125,0.0,0.275,0.688889,0.080556,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.240625,0.428125,0.555556,0.997222,1,1,0,0,0,0.25,0.240625,0.28125,0.428125,0.555556,0.561111,0.997222,0.808333,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.45,0.5875,0.0,0.041667,1,1,0,0,0,0.498437,0.45,0.573438,0.5875,0.0,0.011111,0.041667,0.016667,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.639063,0.74375,0.272222,0.775,1,0,0,0,0,0.70625,0.639063,0.639063,0.74375,0.272222,0.761111,0.775,0.483333,Balloon
a53001c80bcaa5ed,xclick,/m/01j51,1,0.884375,0.998438,0.65,0.997222,0,1,0,0,0,0.998438,0.998438,0.948438,0.884375,0.65,0.713889,0.997222,0.994444,Balloon
